,type,id,lat,lon,access,addr:city,addr:country,addr:postcode,addr:street,amenity,authentication:membership_card,authentication:none,capacity,email,fee,motorcar,name,network,opening_hours,operator,parking:fee,phone,ref,socket:type2,socket:type2:current,socket:type2:output,socket:type2:voltage,website,addr:housenumber,note,socket:schuko,socket:schuko:voltage,wheelchair,level,socket:cee_blue,socket:cee_blue:current,socket:cee_blue:output,socket:cee_blue:voltage,socket:chademo,socket:chademo:current,socket:chademo:output,socket:chademo:voltage,socket:type2_combo,socket:type2_combo:current,socket:type2_combo:output,socket:type2_combo:voltage,socket:type2_cable,socket:type2_cable:current,socket:type2_cable:output,socket:type2_cable:voltage,location,power,bicycle,socket:tesla_supercharger,socket:tesla_supercharger:output,socket:tesla_supercharger_ccs,socket:tesla_supercharger_ccs:output,socket:tesla_destination,socket:tesla_destination:output,old_name,addr:place,socket:schuko:output,description,note:en,authentication:app,alt_ref,socket:cee_red_16a,socket:cee_red_16a:output,website:stock,start_date,layer,image,construction:socket:chademo,construction:socket:type2_combo,official_name,ame
1577,node,8340117187,39.6673996,-8.2332873,yes,,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,FZZ-00002,Mobi.E,24/7,Powerdot,no,+351 800 180 292,FZZ-00002,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,node,8346950301,38.6313697,-9.177046,yes,Charneca de Caparica,PT,,,charging_station,yes,no,2,,yes,yes,ALM-00011 - Intermarché,Mobi.E,24/7,Powerdot,no,,ALM-00011,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,node,8346995324,38.7056536,-9.2948855,yes,,PT,,,charging_station,yes,no,2,,yes,yes,OER-00042 - Auchan,Mobi.E,24/7,Helexia II,no,,OER-00042,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,node,8362282924,37.0780741,-8.1236322,yes,,PT,,,charging_station,yes,no,2,,yes,yes,LLE-00048,Mobi.E,24/7,EV Power,no,,LLE-00048,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,node,8362686151,38.68413,-8.952635,yes,,PT,,,charging_station,yes,no,2,,yes,yes,MTJ-00012,Mobi.E,24/7,E-Plug,no,,MTJ-00012,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,node,8362718884,38.94595,-8.164024,yes,,PT,,,charging_station,yes,no,2,,yes,yes,MOR-00001,Mobi.E,24/7,KLC,no,,MOR-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,node,8376878985,39.2466547,-8.6943403,yes,,PT,,,charging_station,yes,no,2,,yes,yes,STR-00016 - E.Leclerc,Mobi.E,24/7,Powerdot,no,,STR-00016,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,node,8377001469,41.3823012,-8.761541,yes,,PT,,,charging_station,yes,no,4,,yes,yes,PVZ-00005/6 - Parque SABA,Mobi.E,24/7,EDP Comercial,yes,,PVZ-00005;PVZ-00006,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,
1585,node,8379158597,38.8881246,-9.0447816,yes,,PT,,,charging_station,yes,no,8,geral.pt@helexia.eu,yes,yes,VFX-00009/10/11/12,Mobi.E,24/7,Helexia II,no,+351 800 100 303,VFX-00009;VFX-00010;VFX-00011;VFX-00012,8,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,node,8379408004,38.7418908,-9.306757,yes,,PT,,,charging_station,yes,no,2,,yes,yes,OER-00043 - ISQ,Mobi.E,24/7,Helexia II,no,,OER-00043,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,node,8380293875,41.3319669,-8.4769902,yes,,PT,,,charging_station,yes,no,4,,yes,yes,STS-00005/6 - Auchan,Mobi.E,24/7,Helexia II,no,,STS-00005;STS-00006,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,node,8381461830,38.5573408,-7.921046,yes,,PT,,,charging_station,,no,5,,yes,yes,Continente Évora,Continente Plug&Charge,Mo-Su 09:00-21:00,Sonae,no,,,4,32,22kW,400,https://plugcharge.continente.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
1589,node,8381761689,40.5544454,-7.2464114,yes,,PT,,,charging_station,,no,4,,yes,yes,Continente Bom Dia Guarda,Continente Plug&Charge,Mo-Su 09:00-21:00,Sonae,no,,,4,32,22kW,400,https://plugcharge.continente.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
1590,node,8382136059,41.6356964,-8.1380193,yes,,PT,,,charging_station,yes,no,2,,yes,yes,VRM-00001,Mobi.E,24/7,EDP Comercial,no,,VRM-00001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,node,8385277365,41.4941131,-7.1816294,yes,Mirandela,PT,,,charging_station,yes,no,2,,yes,yes,MDL-00002 - Lidl,Mobi.E,24/7,KLC,no,,MDL-00002,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,node,8385367866,40.6246371,-7.9316783,yes,,PT,,,charging_station,yes,no,2,,yes,yes,VIS-00002,Mobi.E,24/7,Repsol,no,+351 800 226 624,VIS-00002,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,node,8385367867,40.6235744,-7.9328156,yes,,PT,,,charging_station,yes,no,2,,yes,yes,VIS-00001,Mobi.E,24/7,Repsol,no,+351 800 226 624,VIS-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,node,8385428215,38.7620041,-9.1619566,yes,Lisboa,PT,,Rua Professor Fernando da Fonseca,charging_station,yes,no,4,,yes,yes,LSB-00316/317 - Estádio José Alvalade,Mobi.E,24/7,EDP Comercial,yes,,LSB-00316;LSB-00317,,,,,https://www.mobie.pt/,,,,,,,,,,,2,120,50kW,500,2,125,50kW,500,2,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,node,8387684260,37.940637,-7.6038775,yes,,PT,,,charging_station,yes,no,2,,yes,yes,SRP-00001,Mobi.E,24/7,Powerdot,no,,SRP-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,node,8388553060,41.2341311,-8.6224785,yes,,PT,,,charging_station,yes,no,8,,yes,yes,MAI-00007/08/09/10,Mobi.E,24/7,EDP Comercial,no,,MAI-00007;MAI-00008;MAI-00009;MAI-00010,8,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,node,8390873208,40.8503553,-8.4649122,private,,PT,,,charging_station,yes,no,1,,,,CERCIAZ,none,24/7,CERCIAZ,,,,,,,,,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,node,8392042536,38.7327636,-9.1481003,private,Lisboa,PT,,Rua Pedro Nunes,charging_station,yes,no,2,,yes,yes,LSB-1526/27 - Parkio,Mobi.E,24/7,KLC,no,,LSB-01526;LSB-01527,1,32,7.4kW,230,,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,node,8392076670,38.7641206,-9.0966609,yes,Lisboa,PT,,Rua do Mar do Norte,charging_station,yes,no,1,suporte@mobiletric.com,yes,yes,LSB-00205,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,LSB-00205,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,node,8394841904,38.7770863,-9.2201396,yes,,PT,,,charging_station,yes,no,4,,yes,yes,AMD-00033/34,Mobi.E,Mo-Su 09:00-21:00,E-Plug,yes,,AMD-00033;AMD-00034,4,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,
1601,node,8397099497,41.4238518,-8.2990953,yes,,PT,,,charging_station,yes,no,2,,yes,yes,GMR-00022,Mobi.E,24/7,Superguimarães,no,,GMR-00022,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,node,8397202360,38.761934,-9.1619244,yes,,PT,,,charging_station,yes,no,4,,yes,yes,LSB-00314/315 - Estádio José Alvalade,Mobi.E,24/7,EDP Comercial,yes,,LSB-00314;LSB-00315,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,node,8397228142,38.7430247,-9.1377832,yes,,PT,,,charging_station,yes,no,3,,yes,yes,LSB-00311/312/313 - Parque Roma,Mobi.E,24/7,Maksu Services,yes,,LSB-00311;LSB-00312;LSB-00313,3,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,
1604,node,8397458274,38.7329603,-9.1446255,yes,,PT,,,charging_station,yes,no,2,,yes,yes,LSB-00271,Mobi.E,24/7,Circuitos de Inovação,no,,LSB-00271,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,node,8397467224,38.7329153,-9.1449393,customers,,PT,,,charging_station,yes,no,6,,yes,yes,LSB-00273/274/275/276,Mobi.E,24/7,Circuitos de Inovação,yes,,LSB-00273;LSB-00274;LSB-00275;LSB-00276,6,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,node,8398390435,37.0294069,-7.9476079,customers,,PT,,,charging_station,yes,no,2,,yes,yes,FAR-00018 - Caetano Baviera,Mobi.E,,Prio.E,no,,FAR-00018,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,node,8398421777,37.0149466,-8.9412993,yes,,PT,,,charging_station,yes,no,2,,yes,yes,VBP-00006 - Intermarché,Mobi.E,24/7,Powerdot,no,,VBP-00006,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,node,8398426961,37.9309,-8.8072211,private,,PT,,,charging_station,yes,no,2,,yes,yes,SNS-00001 - EDP,Mobi.E,,EDP Comercial,no,,SNS-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,60,25kW,500,,,,,1,32,22kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,node,8399345725,38.8427139,-7.5869273,yes,,PT,,,charging_station,yes,no,2,,yes,yes,ETZ-00001,Mobi.E,24/7,EDP Comercial,no,,ETZ-00001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,node,8402760603,37.0135293,-7.9335954,private,,PT,,,charging_station,yes,no,2,,,yes,Águas do Algarve (sede),Mobi.E,24/7,Águas de Portugal,,,ADPORTUGAL-00105,2,32,22kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,node,8402779730,37.1454503,-7.705102,private,,PT,,,charging_station,yes,no,2,,,yes,ETA de Tavira,Mobi.E,24/7,Águas de Portugal,,,ADPORTUGAL-00104,2,32,22kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,node,8402801650,37.017402,-7.9574731,private,,PT,,,charging_station,yes,no,2,,,yes,ETAR de Faro Noroeste,Mobi.E,24/7,Águas de Portugal,,,ADPORTUGAL-00100,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,node,8402820355,37.1748561,-8.3481315,private,,PT,,,charging_station,yes,no,2,,,yes,ETA de Alcantarilha,Mobi.E,24/7,Águas de Portugal,,,ADPORTUGAL-00101,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,node,8402840619,37.1525204,-8.6227548,private,,PT,,,charging_station,yes,no,2,,,yes,ETA das Fontaínhas,Mobi.E,24/7,Águas de Portugal,,,ADPORTUGAL-00107,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,node,8403278699,40.7143787,-8.2060736,private,,PT,,,charging_station,yes,no,2,,yes,yes,OFR-00001 - Martifer,Mobi.E,24/7,Prio.E,no,,OFR-00001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,node,8403366316,41.2071551,-8.2822893,yes,,PT,,,charging_station,yes,no,2,,yes,yes,PNF-00005,Mobi.E,24/7,Mobiletric,no,,PNF-00005,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,node,8405679399,38.7078712,-9.1481969,private,Lisboa,PT,,Rua Dom Luís I,charging_station,yes,no,2,,yes,yes,CML-00045,Mobi.E,24/7,EV Power,,,CML-00045,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,node,8405773423,38.8342922,-9.1563025,yes,,PT,,,charging_station,yes,no,4,,yes,yes,LRS-00052/53 - Loureshopping,Mobi.E,Mo-Su 07:30-23:30,Powerdot,no,,LRS-00052;LRS-00053,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,node,8405773424,38.8343299,-9.1563025,yes,Loures,PT,,,charging_station,yes,no,2,,yes,yes,LRS-00051 - Loureshopping,Mobi.E,Mo-Su 07:30-23:30,Powerdot,no,,LRS-00051,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,node,8406046106,38.7231441,-9.1509602,customers,,PT,,,charging_station,yes,no,2,,yes,yes,LSB-00159/160 - Hotel Pestana Vintage Lisboa,Mobi.E,24/7,EDP Comercial,no,,LSB-00159;LSB-00160,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,node,8406077283,38.7628809,-9.3670745,customers,,PT,,,charging_station,yes,no,2,,yes,yes,SNT-00023/27 - Pestana Sintra,Mobi.E,24/7,EDP Comercial,no,,SNT-00023;SNT-00027,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,node,8409745296,38.8208291,-9.3694091,yes,Lourel,PT,,,charging_station,yes,no,4,,yes,yes,SNT-00011/12/19/22,Mobi.E,24/7,Mobiletric,no,,SNT-00011;SNT-00012;SNT-00019;SNT-00022,,,,,https://www.mobie.pt/,,,,,,,,,,,4,120,50kW,500,4,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,node,8409780438,38.7437496,-9.1489854,private,,PT,,,charging_station,yes,no,6,,yes,yes,ADENE-00004/5/6,Mobi.E,24/7,Galp Power,no,,ADENE-00004;ADENE-00005;ADENE-00006,2,16,11kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,node,8409893493,39.1020327,-9.2578402,yes,,PT,,,charging_station,yes,no,2,,yes,yes,TVD-00017/18,Mobi.E,24/7,Mobiletric,no,,TVD-00017;TVD-00018,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,node,8410068781,38.6950951,-9.3180129,private,,PT,,,charging_station,yes,no,2,,yes,yes,INIAV-00001,Mobi.E,24/7,KLC,no,,INIAV-00001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,node,8410079835,38.5287254,-7.9931398,private,,PT,,,charging_station,yes,no,2,,yes,yes,INIAV-00006,Mobi.E,24/7,KLC,no,,INIAV-00006,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,node,8410085564,38.7384273,-9.1373822,private,,PT,,,charging_station,yes,no,3,,yes,yes,INE-00001/2/3,Mobi.E,24/7,KLC,no,,INE-00001;INE-00002;INE-00003,3,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,node,8410092764,38.7222961,-9.1311119,private,,PT,,,charging_station,yes,no,2,,yes,yes,IGF-00001,Mobi.E,24/7,KLC,no,,IGF-00001,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,node,8410120114,39.2031331,-8.7397387,private,,PT,,,charging_station,yes,no,2,,yes,yes,INIAV-00009,Mobi.E,24/7,KLC,no,,INIAV-00009,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,node,8410120618,39.0413154,-9.1818841,private,,PT,,,charging_station,yes,no,2,,yes,yes,INIAV-00008,Mobi.E,24/7,KLC,no,,INIAV-00008,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,node,8410120697,39.221723,-7.6869039,private,,PT,,,charging_station,yes,no,2,,yes,yes,INIAV-00005,Mobi.E,24/7,KLC,no,,INIAV-00005,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,node,8410129829,40.3610407,-7.8609035,permissive,,PT,,,charging_station,yes,no,2,,yes,yes,OHP-00001,Mobi.E,24/7,KLC,no,,OHP-00001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,node,8410138272,39.5490717,-8.9699876,private,,PT,,,charging_station,yes,no,2,,yes,yes,INIAV-00007,Mobi.E,24/7,KLC,no,,INIAV-00007,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,node,8410138321,41.5771383,-8.4510291,private,,PT,,,charging_station,yes,no,2,,yes,yes,INIAV-00002,Mobi.E,24/7,KLC,no,,INIAV-00002,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,node,8410143953,38.8888251,-7.1441388,private,,PT,,,charging_station,yes,no,2,,yes,yes,INIAV-00004,Mobi.E,24/7,KLC,no,,INIAV-00004,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,node,8413110310,39.7294469,-8.7931489,yes,,PT,,,charging_station,yes,no,2,,yes,yes,LRA-00024,Mobi.E,Mo-Sa 09:00-20:00,Powerdot,no,,LRA-00024,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,node,8416551880,37.7515276,-25.677782,yes,,PT,,,charging_station,yes,no,2,,yes,yes,PDL-00007,Mobi.E,24/7,SEGMA,no,,PDL-00007,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,node,8416573815,38.0216951,-7.8488664,yes,,PT,,,charging_station,yes,no,2,,yes,yes,BJA-00009,Mobi.E,Mo-Sa 09:00-20:00,Powerdot,no,,BJA-00009,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,node,8416618399,38.0115585,-8.7079887,yes,,PT,,,charging_station,yes,no,2,,yes,yes,STC-00004,Mobi.E,Mo-Sa 09:00-20:00,Powerdot,no,,STC-00004,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,node,8416683217,38.0574751,-8.7876409,yes,Vila Nova de Santo André,PT,,Rua do Mercado,charging_station,yes,no,2,,yes,yes,STC-00005 - Lidl,Mobi.E,24/7,KLC,no,,STC-00005,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,node,8418602785,41.175553,-8.5568503,yes,Rio Tinto,PT,,Rua da Boavista,charging_station,yes,no,2,,yes,yes,GDM-00004 - Lidl,Mobi.E,24/7,KLC,no,,GDM-00004,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,node,8418608434,38.6957378,-9.343172,yes,São Domingos de Rana,PT,,,charging_station,yes,no,2,,yes,yes,CSC-00067 - Lidl,Mobi.E,24/7,KLC,no,,CSC-00067,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,node,8418653275,41.2555812,-8.651256,yes,Maia,PT,,Rua Engenheiro Frederico Ulrich,charging_station,yes,no,2,,yes,yes,MAI-00015 - Lidl,Mobi.E,24/7,KLC,no,,MAI-00015,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,node,8418656993,41.046328,-8.5641459,yes,Pedroso,PT,,Largo das Alminhas das Barrancas,charging_station,yes,no,2,,yes,yes,VNG-00047 - Lidl,Mobi.E,24/7,KLC,no,,VNG-00047,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,node,8418660474,38.5455034,-7.9089975,yes,,PT,,,charging_station,yes,no,2,,yes,yes,EVR-00019 - Agriloja,Mobi.E,Mo-Sa 09:00-20:00,Powerdot,no,,EVR-00019,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,node,8418664860,38.5553644,-9.0880001,yes,Fernão Ferro,PT,,Avenida 10 de Junho,charging_station,yes,no,2,,yes,yes,SXL-00011 - Lidl,Mobi.E,24/7,KLC,no,,SXL-00011,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,node,8419272991,41.2744502,-8.3885604,yes,,PT,,,charging_station,yes,no,2,,yes,yes,PFR-00002 - Mercadona,Mobi.E,09:00-21:30,Iberdrola,no,,PFR-00002,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,node,8419283215,40.2145586,-8.4340198,yes,,PT,,,charging_station,yes,no,2,,yes,yes,CBR-00014/15 - Estacionamento Leitão de Carvalho,Mobi.E,Mo-Fr 07:30-22:00; Sa 08:30-15:00,Prio.E,yes,,CBR-00014;CBR-00015,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,node,8419308075,41.1686299,-8.5422161,yes,,PT,,,charging_station,yes,no,2,,yes,yes,GDM-00005/6 - Mercadona,Mobi.E,09:00-21:30,Iberdrola,no,,GDM-00005;GDM-00006,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,node,8419311079,40.3506549,-8.5866845,yes,,PT,,,charging_station,yes,no,4,,yes,yes,CNT-00005/6,Mobi.E,24/7,Powerdot,no,,CNT-00005;CNT-00006,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-21,,,,,,
1651,node,8419344956,40.8856261,-8.4896395,yes,,PT,,,charging_station,yes,no,2,,yes,yes,SJM-00003/4 - Mercadona,Mobi.E,09:00-21:30,Iberdrola,no,,SJM-00003;SJM-00004,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,node,8419376743,41.1630347,-8.575033,yes,,PT,,,charging_station,yes,no,2,,yes,yes,PRT-00071 - Mercadona,Mobi.E,09:00-21:30,Iberdrola,no,,PRT-00071,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,node,8419378444,41.1991718,-8.3109561,yes,,PT,,,charging_station,yes,no,2,,yes,yes,PNF-00007/8 - Mercadona,Mobi.E,09:00-21:30,Iberdrola,no,,PNF-00007;PNF-00008,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,node,8419379831,41.5323526,-8.6256757,yes,,PT,,,charging_station,yes,no,2,,yes,yes,BCL-00006/7 - Mercadona,Mobi.E,09:00-21:30,Iberdrola,no,,BCL-00006;BCL-00007,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
